card_id,card_index,card_brand,card_type,has_chip,cards_issued,credit_limit,year_pin_last_changed,card_on_dark_web,expire_month,expire_year,opening_month,opening_year,user_id,card_last4
2090,1,Mastercard,Debit,YES,2,16872.0,2010,No,09,2021,04,2006,698,8545
2091,2,Visa,Debit,YES,2,7202.0,2016,No,06,2018,12,2001,698,2874
2092,0,Mastercard,Debit,YES,1,15516.0,2020,No,11,2022,02,2020,699,0153
2093,1,Mastercard,Debit,YES,1,18462.0,2020,No,08,2021,02,2020,699,9139
2094,0,Discover,Credit,YES,1,7800.0,2008,No,08,2023,10,2005,700,7333
2095,1,Mastercard,Debit (Prepaid),YES,2,64.0,2015,No,11,2022,01,2015,700,4583
2096,2,Amex,Credit,YES,2,15400.0,2015,No,08,2023,06,2008,700,3597
2097,3,Mastercard,Debit (Prepaid),YES,1,12.0,2012,No,02,2012,10,2003,700,9260
2098,0,Mastercard,Credit,YES,1,5900.0,2020,No,02,2024,02,2020,701,6070
2099,1,Mastercard,Credit,YES,1,7900.0,2011,No,02,2020,05,2011,701,8834
2100,0,Mastercard,Debit (Prepaid),NO,1,83.0,2020,No,04,2022,02,2020,702,6909
2101,1,Mastercard,Credit,YES,2,6200.0,2020,No,04,2024,02,2020,702,9040
2102,0,Mastercard,Debit,YES,2,2072.0,2010,No,04,2022,08,2010,703,0370
2103,1,Mastercard,Debit,YES,2,10224.0,2016,No,07,2024,06,2010,703,2892
2104,2,Visa,Debit (Prepaid),YES,2,49.0,2010,No,11,2019,10,2010,703,9829
2105,0,Visa,Credit,YES,1,7700.0,2010,No,01,2022,04,2010,704,6432
2106,1,Mastercard,Debit,YES,1,16266.0,2007,No,05,2023,04,2006,704,8725
2107,2,Mastercard,Debit (Prepaid),YES,2,9.0,2015,No,12,2015,03,2007,704,9902
2108,3,Visa,Debit,YES,2,5141.0,2010,No,02,2021,03,2010,704,5486
2109,4,Visa,Credit,YES,1,5800.0,2019,No,09,2022,01,2019,704,5596
2110,0,Mastercard,Debit,YES,2,1990.0,2020,No,06,2024,02,2020,705,3944
2111,0,Amex,Credit,YES,1,13900.0,2010,No,08,2010,10,2004,706,5605
2112,1,Visa,Credit,YES,2,19700.0,2011,No,07,2022,05,2002,706,9651
2113,2,Visa,Debit,YES,2,29740.0,2011,No,09,2020,12,2006,706,9377
2114,3,Visa,Debit,YES,2,30039.0,2010,No,07,2023,02,1998,706,1741
2115,0,Mastercard,Credit,YES,1,16800.0,2012,No,11,2020,04,2012,707,3511
2116,1,Visa,Debit,YES,1,17010.0,2011,No,08,2021,12,2011,707,2000
2117,2,Discover,Credit,YES,2,22800.0,2016,No,01,2014,12,2004,707,4021
2118,0,Visa,Debit,YES,1,21086.0,2013,No,12,2022,05,2013,708,5757
2119,1,Mastercard,Debit,YES,1,14531.0,2014,No,08,2015,06,2014,708,4192
2120,0,Mastercard,Credit,NO,2,8900.0,2016,No,12,2024,09,2016,709,3880
2121,1,Visa,Credit,YES,1,10000.0,2016,No,05,2013,06,2009,709,7087
2122,0,Mastercard,Debit,YES,1,14227.0,2012,No,04,2022,10,2011,710,7779
2123,1,Discover,Credit,YES,2,11200.0,2010,No,04,2021,11,2010,710,6180
2124,2,Amex,Credit,YES,1,9500.0,2010,No,02,2020,04,2007,710,2734
2125,0,Visa,Credit,YES,1,5200.0,2020,No,01,2020,01,2020,711,4994
2126,1,Visa,Debit (Prepaid),YES,1,111.0,2019,No,04,2019,02,2019,711,0971
2127,0,Mastercard,Debit,YES,1,14532.0,2020,No,06,2021,12,2009,712,3281
2128,1,Mastercard,Debit,YES,1,30044.0,2011,No,10,2024,10,2007,712,5010
2129,0,Mastercard,Debit,YES,2,21749.0,2020,No,07,2021,01,2020,713,8911
2130,1,Amex,Credit,YES,2,15800.0,2020,No,02,2020,02,2020,713,8911
2131,2,Mastercard,Debit (Prepaid),YES,2,22.0,2020,No,07,2022,01,2020,713,5474
2132,3,Discover,Credit,YES,1,14300.0,2020,No,02,2020,01,2020,713,9446
2133,0,Mastercard,Debit,YES,1,14270.0,2014,No,02,2024,12,2002,714,5582
2134,0,Mastercard,Debit,YES,2,23189.0,2008,No,05,2011,12,2007,715,0364
2135,1,Mastercard,Debit,YES,1,20612.0,2019,No,01,2021,03,2019,715,8503
2136,2,Mastercard,Debit,YES,2,22424.0,2020,No,11,2021,02,2020,715,1116
2137,3,Mastercard,Debit,YES,1,17748.0,2019,No,10,2019,10,2019,715,1631
2138,0,Mastercard,Debit,YES,1,3039.0,2008,No,06,2022,08,2008,716,7145
2139,0,Mastercard,Debit,YES,1,39751.0,2007,No,05,2020,05,2006,717,2748
2140,1,Mastercard,Debit,YES,1,27876.0,2015,No,12,2015,12,2015,717,9686
2141,2,Mastercard,Debit,YES,2,21743.0,2007,No,11,2023,08,2007,717,5392
2142,3,Mastercard,Debit,YES,2,21120.0,2016,No,08,2023,09,2016,717,6088
2143,4,Mastercard,Debit,YES,1,29828.0,2011,No,07,2020,07,2010,717,4284
2144,0,Mastercard,Debit,NO,1,9740.0,2020,No,11,2021,02,2020,718,2435
2145,0,Discover,Credit,YES,2,14600.0,2014,No,04,2007,03,2006,719,3547
2146,1,Amex,Credit,YES,2,1400.0,2009,No,04,2023,05,2005,719,0381
2147,2,Mastercard,Debit,YES,1,18552.0,2014,No,03,2014,02,2014,719,9658
2148,0,Mastercard,Debit,YES,2,14624.0,2015,No,02,2020,07,2011,720,5240
2149,1,Amex,Credit,YES,2,2600.0,2015,No,12,2022,05,2015,720,1702
2150,2,Visa,Debit (Prepaid),YES,3,84.0,2020,No,06,2022,02,2020,720,1284
2151,3,Visa,Debit,NO,1,9915.0,2016,No,02,2020,05,2016,720,4543
2152,0,Mastercard,Debit,YES,2,9094.0,2011,No,01,2021,03,1993,721,8668
2153,1,Visa,Debit,YES,1,16513.0,2011,No,12,2020,01,2007,721,9951
2154,2,Discover,Credit,YES,1,8700.0,2020,No,02,2020,02,2020,721,8526
2155,0,Mastercard,Debit,YES,1,19952.0,2020,No,08,2021,02,2020,722,6538
2156,1,Visa,Debit,YES,1,17804.0,2020,No,11,2022,01,2020,722,6597
2157,0,Mastercard,Debit,YES,1,33150.0,2020,No,08,2023,01,2020,723,3255
2158,1,Mastercard,Debit (Prepaid),NO,1,57.0,2020,No,02,2020,02,2020,723,7212
2159,2,Mastercard,Debit (Prepaid),YES,1,55.0,2011,No,11,2022,10,2011,723,1207
2160,0,Mastercard,Debit,YES,2,8668.0,2020,No,02,2020,02,2020,724,7619
2161,1,Mastercard,Credit,YES,2,10200.0,2020,No,02,2020,02,2020,724,6470
2162,0,Mastercard,Debit,YES,1,48344.0,2006,No,10,2020,12,2006,725,0106
2163,1,Visa,Debit,YES,2,25020.0,2011,No,07,2020,05,2011,725,5929
2164,0,Mastercard,Debit,YES,1,19573.0,2016,No,09,2023,01,2016,726,7489
2165,1,Visa,Credit,NO,2,16500.0,2011,No,05,2022,12,2003,726,1790
2166,0,Amex,Credit,YES,1,11000.0,2010,No,02,2022,02,2008,727,6675
2167,1,Discover,Credit,YES,2,10200.0,2011,No,04,2022,12,1997,727,7326
2168,2,Visa,Credit,YES,2,12800.0,2006,No,04,2020,07,2004,727,2129
2169,3,Mastercard,Debit,YES,2,14029.0,2010,No,01,2022,09,2009,727,9106
2170,4,Mastercard,Debit,YES,2,11641.0,2010,No,08,2022,05,2006,727,6623
2171,0,Mastercard,Debit,YES,1,15568.0,2020,No,01,2020,01,2020,728,3269
2172,1,Visa,Debit,YES,1,19746.0,2014,No,06,2022,07,2014,728,2808
2173,2,Visa,Debit,NO,1,17682.0,2012,No,07,2020,02,2012,728,4938
2174,0,Visa,Debit,YES,1,19893.0,2020,No,09,2021,01,2020,729,4733
2175,1,Visa,Debit (Prepaid),YES,2,69.0,2020,No,08,2024,02,2020,729,4449
2176,2,Mastercard,Debit,YES,2,21800.0,2020,No,10,2024,02,2020,729,9239
2177,3,Visa,Debit,YES,2,24759.0,2020,No,04,2023,02,2020,729,5657
2178,4,Visa,Debit,YES,2,644.0,2020,No,08,2023,01,2020,729,9148
2179,5,Visa,Credit,YES,2,6100.0,2020,No,10,2021,01,2020,729,8003
2180,0,Visa,Credit,NO,2,4400.0,2017,No,11,2023,07,2017,730,6632
2181,1,Visa,Debit,YES,1,34886.0,2010,No,12,1999,08,1999,730,1953
2182,2,Visa,Debit,YES,1,20779.0,2015,No,06,2021,01,2015,730,6314
2183,3,Visa,Debit,YES,2,32922.0,2020,No,01,2020,01,2020,730,6075
2184,4,Visa,Debit,YES,2,42491.0,2012,No,01,2019,05,2012,730,8531
2185,5,Mastercard,Debit,YES,1,24550.0,2012,No,11,2023,08,2012,730,1624
2186,6,Mastercard,Debit,YES,1,36309.0,2006,No,04,2023,05,2003,730,0542
2187,7,Mastercard,Debit,YES,2,27817.0,2019,No,03,2023,10,2019,730,9981
2188,8,Mastercard,Debit,YES,1,28912.0,2012,No,05,2021,11,2005,730,2779
2189,0,Discover,Credit,YES,2,4500.0,2020,No,01,2020,01,2020,731,9183
2190,1,Visa,Credit,YES,1,17500.0,2020,No,01,2023,01,2020,731,3192
2191,2,Visa,Credit,YES,1,19100.0,2020,No,07,2023,01,2020,731,5736
2192,3,Amex,Credit,YES,1,15100.0,2020,No,01,2020,01,2020,731,6942
2193,0,Mastercard,Debit (Prepaid),YES,1,66.0,2011,No,03,2019,10,2002,732,4598
2194,1,Amex,Credit,YES,2,13000.0,2009,No,06,2024,11,2009,732,6142
2195,2,Visa,Debit,YES,2,20428.0,2009,No,03,2021,03,2006,732,1814
2196,3,Amex,Credit,YES,2,8600.0,2009,No,12,2021,12,2004,732,9651
2197,0,Visa,Debit,YES,1,7225.0,2020,No,05,2021,02,2020,733,0817
2198,1,Mastercard,Debit (Prepaid),YES,2,104.0,2020,No,10,2022,02,2020,733,7358
2199,0,Mastercard,Debit,YES,1,27762.0,2014,No,10,2021,02,2014,734,2552
2200,1,Visa,Credit,NO,1,9300.0,2020,No,11,2020,02,2020,734,1298
2201,0,Mastercard,Debit (Prepaid),YES,2,104.0,2019,No,01,2020,07,2019,735,0791
2202,1,Mastercard,Debit,YES,1,16102.0,2017,No,01,2019,08,2017,735,8309
2203,2,Visa,Debit,YES,1,14995.0,2014,No,09,2024,10,2014,735,7906
2204,3,Mastercard,Debit,NO,1,20998.0,2008,No,10,2011,11,2008,735,5089
2205,0,Mastercard,Debit,YES,2,17846.0,2020,No,02,2020,02,2020,736,0826
2206,1,Visa,Credit,YES,2,6100.0,2015,No,09,2021,04,2015,736,3766
2207,2,Visa,Debit,YES,2,22077.0,2020,No,02,2021,01,2020,736,0420
2208,0,Mastercard,Credit,YES,1,6900.0,2009,No,10,2021,09,1995,737,0670
2209,1,Mastercard,Debit,YES,1,11679.0,2011,No,12,2016,10,2011,737,4252
2210,2,Visa,Credit,YES,1,10100.0,2013,No,11,2024,04,2005,737,8212
2211,0,Visa,Credit,YES,1,13400.0,2020,No,04,2020,01,2020,738,5013
2212,1,Mastercard,Debit,YES,1,21792.0,2013,No,10,2023,09,2010,738,6656
2213,0,Mastercard,Debit,NO,2,18856.0,2020,No,09,2021,01,2020,739,8750
2214,1,Mastercard,Debit (Prepaid),YES,1,77.0,2018,No,11,2021,06,2018,739,5036
2215,0,Mastercard,Debit,NO,1,33557.0,2013,No,04,2023,04,2007,740,0871
2216,1,Mastercard,Debit (Prepaid),NO,1,19.0,2020,No,11,2022,01,2020,740,1411
2217,0,Mastercard,Debit,YES,1,18784.0,2012,No,06,2023,12,2012,741,4018
2218,1,Mastercard,Debit,YES,1,16668.0,2009,No,02,2021,04,2009,741,1648
2219,2,Visa,Credit,YES,1,10300.0,2010,No,10,2022,09,2010,741,5856
2220,3,Visa,Debit,YES,2,12460.0,2010,No,11,2017,10,2010,741,9380
2221,0,Mastercard,Debit (Prepaid),YES,1,78.0,2018,No,12,2019,04,2018,742,2926
2222,0,Mastercard,Credit,YES,3,9200.0,2009,No,07,2021,05,2006,743,0443
2223,1,Mastercard,Debit,NO,2,21166.0,2013,No,05,2018,03,2013,743,2389
2224,2,Mastercard,Debit (Prepaid),YES,1,61.0,2011,No,03,2020,07,2006,743,1214
2225,0,Visa,Credit,YES,2,7600.0,2020,No,10,2022,02,2020,744,5842
2226,0,Visa,Credit,YES,2,1100.0,2020,No,06,2022,02,2020,745,2148
2227,1,Mastercard,Debit,YES,1,20576.0,2020,No,04,2021,01,2020,745,7430
2228,2,Mastercard,Debit,YES,1,13254.0,2016,No,11,2022,11,2016,745,0418
2229,3,Mastercard,Debit,YES,2,12887.0,2016,No,09,2023,02,2016,745,3655
2230,0,Mastercard,Credit,YES,2,26800.0,2016,No,03,2018,02,2016,746,1960
2231,1,Mastercard,Debit,NO,1,62861.0,2013,No,05,2023,09,2013,746,4385
2232,2,Visa,Debit,NO,1,61399.0,2011,No,07,2015,02,2011,746,8359
2233,0,Mastercard,Debit,YES,2,1513.0,2008,No,07,2013,05,2005,747,4652
2234,1,Mastercard,Debit,YES,2,14767.0,2012,No,10,2020,10,2001,747,5200
2235,0,Visa,Debit,YES,1,23781.0,2012,No,02,2022,04,2012,748,9677
2236,1,Visa,Debit,YES,1,26891.0,2010,No,06,2008,04,2008,748,1776
2237,2,Visa,Debit,YES,1,32285.0,2016,No,05,2018,12,2016,748,8861
2238,3,Visa,Debit,YES,1,30650.0,2012,No,04,2021,12,2012,748,0661
2239,4,Visa,Credit,YES,2,14200.0,2006,No,04,2022,01,2002,748,2647
2240,0,Mastercard,Debit,YES,1,17612.0,2013,No,01,2024,09,2013,749,3404
2241,1,Mastercard,Credit,YES,2,12200.0,2020,No,03,2020,11,2005,749,5581
2242,0,Visa,Debit,NO,1,33306.0,2020,No,09,2020,01,2020,750,6524
2243,0,Visa,Debit,YES,1,14149.0,2020,No,02,2020,02,2020,751,6255
2244,0,Mastercard,Debit,YES,1,429.0,2014,No,02,2018,02,2014,752,7276
2245,1,Mastercard,Credit,YES,2,100.0,2004,No,09,2024,10,2004,752,4431
2246,2,Visa,Debit,YES,2,495.0,2010,No,05,2022,05,2008,752,7265
2247,0,Visa,Debit,YES,2,18395.0,2013,No,03,2020,10,2013,753,0095
2248,1,Mastercard,Debit,YES,1,21808.0,2010,No,09,2024,11,2010,753,0293
2249,2,Mastercard,Debit,YES,1,39192.0,2013,No,01,2018,05,2013,753,3093
2250,3,Mastercard,Debit,YES,2,14100.0,2010,No,07,2012,06,2003,753,1853
2251,4,Mastercard,Debit,YES,1,15771.0,2013,No,04,2021,03,2013,753,2552
2252,0,Visa,Debit,YES,2,8845.0,2010,No,05,2021,05,2009,754,3784
2253,1,Visa,Credit,NO,2,10000.0,2020,No,05,2024,02,2020,754,0668
2254,0,Visa,Credit,YES,2,4000.0,2020,No,01,2020,01,2020,755,7972
2255,1,Visa,Debit,YES,2,27832.0,2014,No,04,2021,07,2014,755,6816
2256,2,Amex,Credit,YES,1,9200.0,2011,No,07,2024,07,2008,755,8257
2257,3,Amex,Credit,YES,2,2000.0,2011,No,10,2022,08,2011,755,9506
2258,4,Mastercard,Debit,NO,1,24546.0,2011,No,03,2021,10,2011,755,4498
2259,0,Mastercard,Credit,YES,1,10400.0,2020,No,06,2024,01,2020,756,3047
2260,0,Visa,Credit,YES,2,1900.0,2017,No,11,2020,03,2017,757,4813
2261,0,Visa,Debit,YES,1,1862.0,2020,No,02,2020,01,2020,758,0588
2262,0,Mastercard,Debit (Prepaid),NO,1,80.0,2010,No,04,2023,08,2010,759,8348
2263,1,Visa,Debit (Prepaid),YES,1,65.0,2010,No,01,2022,03,2007,759,2120
2264,2,Mastercard,Debit (Prepaid),NO,1,62.0,2012,No,08,2023,09,2012,759,3752
2265,3,Visa,Debit,YES,2,13515.0,2015,No,05,2023,06,2015,759,9701
2266,0,Visa,Debit,YES,1,6138.0,2016,No,04,2021,07,2006,760,2124
2267,1,Mastercard,Debit,YES,2,8048.0,2013,No,07,2020,11,2002,760,9960
2268,2,Visa,Debit,YES,2,2898.0,2008,No,03,2022,08,2003,760,1187
2269,3,Mastercard,Debit,YES,1,9.0,2013,No,09,2021,12,2010,760,0137
2270,4,Mastercard,Debit,YES,2,4260.0,2012,No,11,2024,03,2009,760,6125
2271,5,Amex,Credit,YES,2,10100.0,2010,No,08,2023,11,2006,760,7610
2272,0,Mastercard,Debit,YES,2,17471.0,2012,No,03,2017,06,2009,761,3826
2273,1,Mastercard,Debit,YES,1,14054.0,2015,No,12,2019,03,2007,761,5163
2274,2,Discover,Credit,NO,1,7600.0,2009,No,06,2024,08,2009,761,5197
2275,3,Discover,Credit,YES,1,17400.0,2009,No,04,2021,12,2006,761,9591
2276,4,Visa,Debit,YES,1,10077.0,2009,No,01,2020,11,2009,761,0493
2277,0,Visa,Debit,NO,2,10702.0,2018,No,08,2024,03,2018,762,0158
2278,1,Mastercard,Credit,YES,1,10600.0,2010,No,04,2021,02,2001,762,5043
2279,2,Mastercard,Debit,YES,1,9180.0,2020,No,06,2017,02,2006,762,3766
2280,0,Visa,Debit,YES,1,20074.0,2011,No,07,2016,09,2008,763,0963
2281,1,Mastercard,Debit,NO,2,33746.0,2010,No,06,2021,06,2010,763,9976
2282,2,Mastercard,Debit,NO,1,37722.0,2018,No,12,2023,03,2018,763,2555
2283,0,Mastercard,Credit,YES,2,6100.0,2015,No,01,2022,02,2015,764,0578
2284,1,Visa,Debit,YES,1,21952.0,2011,No,01,2013,03,2011,764,3995
2285,2,Visa,Debit,YES,1,18217.0,2008,No,02,2020,04,2007,764,7248
2286,3,Mastercard,Debit,YES,1,16565.0,2012,No,09,2017,05,2012,764,9992
2287,0,Mastercard,Debit (Prepaid),YES,2,81.0,2018,No,09,2021,03,2006,765,1248
2288,1,Visa,Debit (Prepaid),YES,2,11.0,2010,No,06,2022,01,2010,765,2622
2289,2,Mastercard,Debit,YES,2,0.0,2009,No,06,2024,12,2002,765,3613
2290,0,Mastercard,Debit (Prepaid),YES,1,57.0,2013,No,06,2015,12,2013,766,3048
2291,1,Mastercard,Debit,YES,1,24274.0,2014,No,06,2024,11,2014,766,6544
2292,2,Mastercard,Debit,YES,1,33166.0,2009,No,04,2021,08,2008,766,8818
2293,3,Visa,Debit,YES,1,21820.0,2020,No,12,2024,02,2020,766,6756
2294,4,Visa,Debit,YES,2,19264.0,2015,No,02,2020,08,2015,766,0752
2295,0,Visa,Debit (Prepaid),YES,1,77.0,2020,No,12,2020,02,2020,767,0660
2296,0,Mastercard,Debit,YES,1,26136.0,2009,No,03,2021,08,2008,768,8701
2297,1,Mastercard,Debit,YES,1,27771.0,2014,No,03,2024,12,2014,768,7708
2298,0,Visa,Debit,YES,1,17117.0,2010,No,09,2021,05,2007,769,4541
2299,1,Amex,Credit,YES,2,5400.0,2015,No,11,2024,10,2015,769,5088
2300,0,Mastercard,Debit,YES,1,674.0,2020,No,12,2021,01,2020,770,1838
2301,0,Mastercard,Debit (Prepaid),YES,1,58.0,2017,No,07,2023,09,2017,771,3574
2302,1,Visa,Debit,YES,2,15851.0,2014,No,01,2021,03,2014,771,4891
2303,2,Visa,Credit,YES,1,11000.0,2015,No,07,2017,03,2011,771,6414
2304,3,Mastercard,Debit,YES,2,16377.0,2013,No,05,2022,09,2010,771,0463
2305,0,Mastercard,Debit,NO,2,19127.0,2012,No,05,2024,10,2008,772,9829
2306,1,Visa,Credit,YES,1,9200.0,2013,No,06,2024,04,2010,772,2086
2307,2,Mastercard,Debit,YES,2,5553.0,2015,No,05,2020,03,2008,772,3551
2308,3,Mastercard,Debit (Prepaid),YES,1,75.0,2008,No,05,2021,12,2008,772,7863
2309,4,Visa,Credit,YES,1,7900.0,2005,No,04,2003,11,1999,772,8663
2310,0,Visa,Debit,YES,1,19250.0,2020,No,08,2020,02,2020,773,1069
2311,1,Visa,Debit (Prepaid),YES,2,96.0,2020,No,07,2020,02,2020,773,9142
2312,2,Mastercard,Debit,YES,2,5895.0,2020,No,02,2020,02,2020,773,8937
2313,3,Mastercard,Debit,YES,1,18891.0,2020,No,10,2021,02,2020,773,8308
2314,4,Amex,Credit,YES,2,1700.0,2020,No,01,2024,01,2020,773,3858
2315,5,Mastercard,Credit,YES,2,12700.0,2020,No,06,2024,02,2020,773,1832
2316,0,Mastercard,Debit,YES,1,14892.0,2016,No,03,2020,01,2016,774,0706
2317,1,Visa,Credit,YES,1,8500.0,2011,No,06,2023,09,2004,774,9265
2318,2,Mastercard,Credit,YES,1,8500.0,2011,No,05,2021,09,2010,774,1311
2319,3,Visa,Credit,NO,2,7400.0,2011,No,09,2020,09,2008,774,9190
2320,0,Mastercard,Debit,NO,2,18048.0,2020,No,11,2024,01,2020,775,4023
2321,1,Visa,Credit,YES,1,12500.0,2020,No,10,2022,02,2020,775,3514
2322,2,Visa,Debit,YES,2,12838.0,2020,No,05,2024,01,2020,775,3846
2323,0,Visa,Debit,YES,1,14725.0,2008,No,11,2008,06,2004,776,9782
2324,1,Amex,Credit,YES,1,9600.0,2010,No,07,2020,12,2003,776,5401
2325,2,Amex,Credit,YES,2,11000.0,2017,No,12,2017,10,2017,776,5669
2326,0,Visa,Debit,YES,2,5616.0,2010,No,05,2016,07,1999,777,4539
2327,0,Mastercard,Credit,YES,1,30400.0,2011,No,08,2020,08,2003,778,6972
2328,1,Visa,Debit,YES,2,76343.0,2014,No,01,2023,09,2003,778,3844
2329,2,Mastercard,Debit,YES,2,46070.0,2008,No,02,2024,04,2007,778,9664
2330,3,Mastercard,Credit,NO,2,14900.0,2009,No,04,2023,10,2005,778,9672
2331,4,Amex,Credit,YES,1,27500.0,2009,No,08,2023,06,2009,778,0778
2332,5,Visa,Debit,NO,1,3134.0,2011,No,07,2007,11,1992,778,5844
2333,0,Mastercard,Debit (Prepaid),YES,1,92.0,2020,No,02,2020,02,2020,779,0338
2334,1,Visa,Credit,YES,2,10600.0,2020,No,12,2024,02,2020,779,1999
2335,2,Visa,Debit,YES,2,13588.0,2020,No,09,2021,02,2020,779,2587
2336,0,Mastercard,Debit (Prepaid),YES,1,67.0,2011,No,02,2021,06,2011,780,2948
2337,1,Visa,Debit,YES,1,13905.0,2011,No,02,2020,05,2011,780,1173
2338,2,Discover,Credit,YES,1,12300.0,2013,No,01,2021,06,2004,780,7974
2339,0,Mastercard,Debit,YES,1,23220.0,2011,No,03,2021,11,2011,781,0480
2340,1,Mastercard,Debit,YES,2,33319.0,2010,No,06,2021,06,2007,781,7739
2341,2,Visa,Debit,YES,2,21883.0,2012,No,04,2024,01,1997,781,0465
2342,3,Mastercard,Debit,YES,1,39606.0,2008,No,05,2023,09,2002,781,7059
2343,0,Visa,Credit,YES,2,15500.0,2019,No,01,2022,02,2019,782,0511
2344,1,Visa,Credit,YES,2,20800.0,2020,No,02,2020,02,2020,782,3878
2345,0,Mastercard,Debit,YES,1,23310.0,2009,No,06,2023,09,2009,783,6018
2346,1,Visa,Debit,YES,1,22015.0,2011,No,06,2023,12,2011,783,5055
2347,2,Visa,Debit,YES,2,23884.0,2010,No,05,2023,04,2010,783,7062
2348,3,Visa,Debit,NO,2,25808.0,2010,No,07,2021,08,2010,783,6908
2349,0,Visa,Credit,YES,2,4500.0,2020,No,06,2021,02,2020,784,4572
2350,1,Mastercard,Debit,YES,2,26531.0,2014,No,01,2021,09,2014,784,2487
2351,2,Visa,Debit,YES,2,22641.0,2011,No,01,2022,06,2011,784,2712
2352,3,Mastercard,Credit,YES,2,13100.0,2015,No,10,2023,03,2008,784,7975
2353,0,Visa,Credit,YES,1,7800.0,2020,No,10,2020,02,2020,785,2108
2354,1,Visa,Debit,YES,2,6407.0,2020,No,03,2024,02,2020,785,3447
2355,2,Amex,Credit,NO,2,7200.0,2020,No,02,2020,02,2020,785,8049
2356,3,Visa,Credit,YES,1,6500.0,2020,No,12,2023,01,2020,785,7987
2357,4,Visa,Debit (Prepaid),YES,1,91.0,2020,No,09,2024,02,2020,785,2759
2358,5,Visa,Credit,YES,2,1200.0,2020,No,02,2020,02,2020,785,7129
2359,0,Mastercard,Credit,YES,2,6700.0,2009,No,07,2024,01,2008,786,2084
2360,0,Mastercard,Debit,YES,1,11102.0,2012,No,03,2021,04,2004,787,6929
2361,1,Mastercard,Debit (Prepaid),NO,2,91.0,2014,No,10,2021,04,2009,787,0981
2362,2,Amex,Credit,YES,2,8100.0,2009,No,08,2021,10,2007,787,9587
2363,0,Mastercard,Debit,YES,1,22679.0,2014,No,09,2021,08,1997,788,4942
2364,1,Mastercard,Debit,YES,2,13326.0,2010,No,04,2023,04,2010,788,6742
2365,2,Visa,Debit,YES,1,13778.0,2015,No,11,2020,12,2010,788,0787
2366,3,Visa,Credit,YES,2,10400.0,2011,No,05,2016,09,2009,788,3678
2367,0,Mastercard,Debit,YES,2,6863.0,2011,No,05,2022,11,2011,789,6068
2368,1,Mastercard,Debit,YES,1,16633.0,2010,No,12,2021,02,2010,789,6557
2369,0,Mastercard,Debit,YES,1,29391.0,2011,No,08,2024,07,2008,790,6906
2370,1,Discover,Credit,YES,1,19000.0,2011,No,07,2023,08,2007,790,9060
2371,0,Mastercard,Debit,YES,1,14541.0,2011,No,03,2020,11,2011,791,7514
2372,1,Visa,Credit,YES,1,13500.0,2009,No,12,2022,01,2009,791,9522
2373,2,Visa,Debit,YES,2,1484.0,2011,No,06,2021,10,2006,791,0743
2374,0,Mastercard,Debit,NO,1,31192.0,2014,No,03,2023,10,2014,792,0669
2375,1,Amex,Credit,YES,2,33900.0,2014,No,04,2024,01,1991,792,8401
2376,2,Mastercard,Debit (Prepaid),YES,2,44.0,2016,No,07,2023,03,2011,792,9408
2377,3,Mastercard,Debit,NO,2,29708.0,2009,No,03,2017,03,2007,792,7047
2378,0,Mastercard,Credit,YES,1,27200.0,2011,No,07,2021,05,2008,793,2528
2379,1,Mastercard,Debit,YES,1,36344.0,2010,No,10,2021,07,2010,793,1129
2380,2,Mastercard,Credit,YES,2,8900.0,2012,No,11,2020,06,2012,793,0161
2381,0,Mastercard,Debit,YES,2,1236.0,2010,No,01,2021,12,2007,794,0650
2382,1,Visa,Debit,YES,1,11037.0,2012,No,12,2023,04,2005,794,2452
2383,2,Visa,Credit,YES,2,5000.0,2008,No,09,2020,02,2005,794,7863
2384,0,Mastercard,Credit,YES,1,9700.0,2011,No,05,2023,12,2007,795,3634
2385,1,Mastercard,Debit,YES,2,14179.0,2012,No,03,2016,06,2012,795,6193
2386,0,Mastercard,Debit,YES,1,25021.0,2009,No,11,2024,04,2009,796,3386
2387,0,Visa,Debit,YES,2,33605.0,2020,No,02,2020,01,2020,797,7269
2388,1,Mastercard,Debit (Prepaid),NO,1,63.0,2010,No,10,2023,06,2008,797,8525
2389,2,Mastercard,Debit (Prepaid),YES,1,84.0,2016,No,03,2024,11,2016,797,2703
2390,0,Visa,Debit,YES,2,18733.0,2014,No,12,2012,09,2008,798,9553
2391,1,Mastercard,Debit (Prepaid),YES,2,38.0,2007,No,10,2006,10,2001,798,9758
2392,2,Mastercard,Debit,YES,1,21895.0,2009,No,12,2018,06,2009,798,9071
2393,3,Visa,Credit,YES,2,8700.0,2010,No,04,2022,04,2002,798,4662
2394,0,Mastercard,Debit,YES,2,16050.0,2006,No,01,2023,03,2003,799,5985
2395,1,Mastercard,Debit,YES,2,17257.0,2009,No,03,2007,12,2005,799,9597
2396,2,Visa,Debit,YES,2,20573.0,2015,No,04,2012,11,2008,799,5735
2397,0,Mastercard,Debit,YES,1,18829.0,2019,No,01,2020,03,2019,800,3014
2398,1,Visa,Debit,YES,1,16619.0,2010,No,02,2020,11,2010,800,7979
2399,2,Discover,Credit,NO,1,9700.0,2012,No,12,2022,11,2011,800,8323
2400,3,Mastercard,Credit,YES,2,2200.0,2019,No,07,2024,09,2019,800,3762
2401,4,Mastercard,Debit,YES,1,17691.0,2009,No,10,2024,05,2009,800,1566
