merchant_id,merchant_source_id,merchant_city,merchant_state,zip,mcc
2764,1913477460590765860,Tampa,FL,33619.0,5300
2765,-1697000708558264690,Milan,MI,48160.0,5812
2766,6666504894937430109,Stockton,CA,95205.0,5499
2767,-1368157445706054090,Indianapolis,IN,46221.0,7538
2768,-5162038175624867091,Bronx,NY,10463.0,5541
2769,-1288082279022882052,Alice,TX,78332.0,5499
2770,-1288082279022882052,Wewoka,OK,74884.0,5499
2771,4751695835751691036,Muncie,IN,47304.0,5814
2772,-7957363741543387278,Dayton,PA,16222.0,5411
2773,3639123430068731390,Eastlake,OH,44095.0,5814
2774,-4051610135453927412,Atlanta,GA,30338.0,5541
2775,1799189980464955940,Rialto,CA,92376.0,5499
2776,-5470053572999979416,Los Angeles,CA,90065.0,5921
2777,-5023497618971072366,Breese,IL,62230.0,5812
2778,-1288082279022882052,Indianapolis,IN,46231.0,5499
2779,97032797689821735,Rochester,MN,55906.0,5411
2780,1913477460590765860,Lebanon,PA,17042.0,5300
2781,-6761066196029841443,Hampton,GA,30228.0,5310
2782,-1411696498653101040,Little Rock,AR,72204.0,5812
2783,-1288082279022882052,Spooner,WI,54801.0,5499
2784,-5475680618560174533,Vallejo,CA,94591.0,5942
2785,1799189980464955940,Ashland,KY,41102.0,5499
2786,1917517617315869134,Holly,MI,48442.0,5499
2787,-2968645067571913155,Leander,TX,78641.0,5300
2788,878534750241365141,Robbins,NC,27325.0,5812
2789,3580179675177618543,Bigelow,AR,72016.0,5912
2790,5205099864768539121,Bassett,VA,24055.0,5812
2791,8144845780958529228,Gresham,OR,97080.0,5411
2792,-4282466774399734331,Tucson,AZ,85705.0,4829
2793,97032797689821735,Waianae,HI,96792.0,5411
2794,6661973303171003879,Estero,FL,33928.0,5211
2795,1799189980464955940,Fresno,CA,93726.0,5499
2796,-4693979874497918566,Freeport,PA,16229.0,7538
2797,9057735476014445185,Jacksonville,FL,32219.0,5311
2798,6698459923198770712,Plant City,FL,33563.0,4814
2799,-5162038175624867091,Ninety Six,SC,29666.0,5541
2800,6882551472640459815,Wildwood,FL,34785.0,5812
2801,-3298262728091135523,Wildersville,TN,38388.0,5211
2802,-245178307025547046,Mira Loma,CA,91752.0,5311
2803,-5947807622651874917,Tucson,AZ,85741.0,5813
2804,1415575599062443062,Independence,KY,41051.0,5411
2805,-5904116920141006298,Chandler,AZ,85286.0,5719
2806,3639123430068731390,Odessa,FL,33556.0,5814
2807,-5467922351692495955,Bladensburg,MD,20710.0,5912
2808,-1288082279022882052,Fillmore,CA,93015.0,5499
2809,1153270938678877691,Pittsburgh,PA,15224.0,5300
2810,-112121233619748226,Cancun,Mexico,Unknown,3509
2811,-2916542501422915698,Chicago,IL,60629.0,5719
2812,-4282466774399734331,Selah,WA,98942.0,4829
2813,1799189980464955940,Columbia,SC,29229.0,5499
2814,-5467922351692495955,New Windsor,NY,12553.0,5912
2815,-4282466774399734331,La Porte,IN,46350.0,4829
2816,-8661748417478659097,Highland Park,MI,48203.0,5812
2817,-1288082279022882052,Los Angeles,CA,90018.0,5499
2818,746008093568480956,Wyoming,MI,49519.0,5300
2819,-6571010470072147219,Lebanon,MO,65536.0,5499
2820,1799189980464955940,Washington,DC,20011.0,5499
2821,-4334232547381218591,Birmingham,AL,35212.0,5541
2822,1799189980464955940,Germantown,MD,20876.0,5499
2823,5325805568669805406,Seaford,DE,19973.0,5912
2824,-8405285785047681224,Camden,NJ,8104.0,5651
2825,-4334232547381218591,Hastings,NY,13076.0,5541
2826,1913477460590765860,Jersey City,NJ,7305.0,5300
2827,-984444807771159720,Saint Charles,MO,63301.0,5814
2828,-245178307025547046,Union City,CA,94587.0,5311
2829,-4282466774399734331,Mobile,AL,36695.0,4829
2830,-7837310524365334241,Wilmer,TX,75172.0,5300
2831,-3238875138828360614,Miami,FL,33126.0,8011
2832,-1396821880537214279,ONLINE,Unknown,Unknown,5816
2833,-4921247574216530212,Thorofare,NJ,8086.0,7230
2834,190253443608377572,New York,NY,10075.0,3359
2835,4639975544665128898,Charlotte,TN,37036.0,5813
2836,-6761066196029841443,Sherman Oaks,CA,91423.0,5310
2837,2027553650310142703,Overland Park,KS,66221.0,5541
2838,-4317138273541964845,Concord,NC,28025.0,5211
2839,3005415162352594558,San Francisco,CA,94131.0,5300
2840,-6571010470072147219,Campton,NH,3223.0,5499
2841,8904499162096845667,Gaithersburg,MD,20879.0,4121
2842,7738981749686588317,Lamar,MS,38642.0,5411
2843,1139640404793641563,Arcadia,WI,54612.0,5541
2844,97032797689821735,Oak Ridge,TN,37830.0,5411
2845,-5162038175624867091,Port Orange,FL,32127.0,5541
2846,-6571010470072147219,Lincoln,CA,95648.0,5499
2847,3668293439946600661,ONLINE,Unknown,Unknown,7801
2848,-6738340320657348028,Glenfield,NY,13343.0,7538
2849,-6274911531211188608,Montgomery,AL,36106.0,5411
2850,-727612092139916043,Daly City,CA,94014.0,5411
2851,1799189980464955940,San Geronimo,CA,94963.0,5499
2852,-7225422315361784435,College Park,MD,20740.0,5912
2853,1913477460590765860,East Northport,NY,11731.0,5300
2854,-5475680618560174533,Newport,TN,37821.0,5942
2855,-231474562154781243,Jeffersonville,KY,40337.0,7995
2856,-8826348804033622422,Honolulu,HI,96815.0,5411
2857,4188288041162099600,Mandeville,LA,70470.0,5912
2858,2487010708994324531,Wauconda,IL,60084.0,4121
2859,-2744911404133435018,Minneapolis,MN,55433.0,5812
2860,6661973303171003879,East Alton,IL,62024.0,5211
2861,7522433618679272954,West Stewartstown,NH,3597.0,5411
2862,4241504790486909824,Birmingham,AL,35212.0,5661
2863,-727612092139916043,Chillicothe,OH,45601.0,5411
2864,4639156144951982516,Canton,MI,48188.0,5912
2865,-9057707740468941265,Port au Prince,Haiti,Unknown,5651
2866,-494781485921092933,Sarasota,FL,34243.0,5813
2867,6098563624419731578,Henniker,NH,3242.0,4214
2868,-3914923051782657536,Detroit,MI,48235.0,4900
2869,-1112359640018320237,Mulberry,FL,33860.0,5912
2870,-5475680618560174533,San Diego,CA,92129.0,5942
2871,2027553650310142703,Huntington Beach,CA,92647.0,5541
2872,-5475680618560174533,Florissant,MO,63034.0,5942
2873,-1007477596717646975,Marysville,OH,43040.0,3780
2874,-5359868110535263054,Appleton,WI,54913.0,5921
2875,-6869594076996853403,Millburn,NJ,7041.0,7011
2876,-5467922351692495955,Orchard Park,NY,14127.0,5912
2877,2117866021426796270,Saint Ann,MO,63074.0,7996
2878,6737719328454763894,Union City,CA,94587.0,5912
2879,-5162038175624867091,Los Angeles,CA,90002.0,5541
2880,-2875772643906070090,Kimberly,WI,54136.0,5310
2881,-4530600671233798827,Watertown,NY,13601.0,5812
2882,3414527459579106770,Miami,FL,33196.0,5651
2883,6698459923198770712,Cedar Rapids,IA,52404.0,4814
2884,-5581123930363301609,Bronx,NY,10462.0,5311
2885,1799189980464955940,Southport,NC,28461.0,5499
2886,-8254405722253003769,Wexford,PA,15090.0,5499
2887,-5475680618560174533,Chapel Hill,NC,27517.0,5942
2888,3065021617307642075,El Paso,TX,79902.0,5912
2889,-878456942805257164,Leo,IN,46765.0,7832
2890,2027553650310142703,Boulder,CO,80302.0,5541
2891,1981904143554586775,Hubbard,OH,44425.0,5411
2892,2919745757515313025,Rome,Italy,Unknown,5932
2893,2559276567372872570,Bloomingdale,MI,49026.0,7832
2894,-5162038175624867091,Groveland,IL,61535.0,5541
2895,244926187677821402,Vineland,NJ,8360.0,5921
2896,-4282466774399734331,Toledo,OH,43615.0,4829
2897,-4334232547381218591,Northborough,MA,1532.0,5541
2898,-3345936507911876459,Sherman Oaks,CA,91403.0,7538
2899,-5624967148020804229,Burley,ID,83318.0,5211
2900,2027553650310142703,East Hartford,CT,6108.0,5541
2901,2027553650310142703,Saint Cloud,FL,34771.0,5541
2902,6098563624419731578,Delray Beach,FL,33484.0,4214
2903,112925206871091074,Pittsburgh,PA,15226.0,5541
2904,6091778774361517457,Lancaster,SC,29720.0,5411
2905,1799189980464955940,Kent,NY,14477.0,5499
2906,4722913068560264812,Commerce,TX,75429.0,5411
2907,-727612092139916043,Martinsburg,WV,25401.0,5411
2908,-6174804284722824212,Westhampton,NY,11977.0,4111
2909,6882551472640459815,Houston,TX,77056.0,5812
2910,4872340518840476610,Atlanta,GA,30341.0,5732
2911,5205099864768539121,Greenville,OH,45331.0,5812
2912,97032797689821735,Lawrenceville,GA,30043.0,5411
2913,5573354025927120195,Brandon,MS,39042.0,5812
2914,5817218446178736267,Dwight,IL,60420.0,5912
2915,6135208568923449408,Tacoma,WA,98404.0,9402
2916,-7146670748125200898,Kenton,TN,38233.0,5970
2917,-9205603564578360879,Rio Dell,CA,95562.0,4111
2918,-5115241894377640204,Challis,ID,83226.0,7538
2919,-2744911404133435018,Carrollton,TX,75007.0,5812
2920,2647223153942300563,North Hollywood,CA,91606.0,5912
2921,-5162038175624867091,Laurel,MT,59044.0,5541
2922,2027553650310142703,Marietta,GA,30008.0,5541
2923,-5162038175624867091,Pascoag,RI,2859.0,5541
2924,-4915626050595893212,Monroe Township,NJ,8831.0,5300
2925,97032797689821735,Hawthorne,CA,90250.0,5411
2926,5415507862197610729,Fort Walton Beach,FL,32547.0,5300
2927,-1842347588646833963,Ogden,UT,84414.0,5812
2928,-5475680618560174533,Farmington,MN,55024.0,5942
2929,2771251633943550193,Sioux Falls,SD,57110.0,7349
2930,-245178307025547046,Knoxville,TN,37938.0,5311
2931,-5475680618560174533,Minneapolis,MN,55449.0,5942
2932,97032797689821735,Cape Coral,FL,33990.0,5411
2933,4856127176984387653,Duluth,MN,55807.0,5300
2934,4722913068560264812,Aurora,CO,80014.0,5411
2935,3397452747792109772,Capistrano Beach,CA,92624.0,5541
2936,2533390852635105394,East Rutherford,NJ,7073.0,5921
2937,2632431571388956509,Prairie Village,KS,66208.0,8021
2938,-2757398405985928316,ONLINE,Unknown,Unknown,6300
2939,-2799551593317693657,Crown Point,IN,46307.0,5813
2940,8919682822789039434,Frankfort,IN,46041.0,5814
2941,1799189980464955940,Studio City,CA,91604.0,5499
2942,-4500542936415012428,Delphos,OH,45833.0,5814
2943,1799189980464955940,Madison,IN,47250.0,5499
2944,1839636615252322303,Downey,CA,90242.0,3000
2945,-8572112759991829355,Elma,NY,14059.0,5411
2946,2027553650310142703,Woodland Hills,CA,91367.0,5541
2947,-3512365161204944742,ONLINE,Unknown,Unknown,4900
2948,1913477460590765860,Crumpler,NC,28617.0,5300
2949,8919682822789039434,Rockingham,NC,28379.0,5814
2950,-4956618006720593695,ONLINE,Unknown,Unknown,5193
2951,-3345936507911876459,Mokena,IL,60448.0,7538
2952,4349933975915400067,Brooklyn,NY,11212.0,5211
2953,-6932317091217563251,Bakersville,NC,28705.0,5411
2954,-9143379468396102123,Elizabeth,NJ,7201.0,4900
2955,-4806683513553895661,Dalton,GA,30720.0,5211
2956,-245178307025547046,Oceanside,CA,92057.0,5311
2957,1550287721730818152,Laurel,MT,59044.0,5411
2958,-5539101739341986310,Huntington Beach,CA,92647.0,8043
2959,97032797689821735,Clearwater,FL,33762.0,5411
2960,-3943656582743129537,Rome,Italy,Unknown,5712
2961,-5467922351692495955,Joplin,MO,64801.0,5912
2962,-4282466774399734331,San Francisco,CA,94118.0,4829
2963,-5581123930363301609,Clanton,AL,35046.0,5311
2964,-5475680618560174533,Shreveport,LA,71115.0,5942
2965,6666504894937430109,Waukegan,IL,60085.0,5499
2966,-4693979874497918566,Watsonville,CA,95076.0,7538
2967,2684993219612055934,Alloway,NJ,8001.0,4121
2968,-245178307025547046,Fort Walton Beach,FL,32547.0,5311
2969,3952145593743244256,Pflugerville,TX,78660.0,7538
2970,1799189980464955940,El Paso,TX,79902.0,5499
2971,-1884599861292617731,Warsaw,IN,46581.0,4111
2972,6742931637984937175,Wooster,OH,44691.0,7230
2973,2266860882324846987,Houston,TX,77047.0,7230
2974,1799189980464955940,Rome,NY,13440.0,5499
2975,-2744911404133435018,Tooele,UT,84074.0,5812
2976,-4752064311331295725,Suwanee,GA,30024.0,4214
2977,3979923346874864941,Honolulu,HI,96825.0,7210
2978,-245178307025547046,Tampa,FL,33615.0,5311
2979,7994926652245116835,San Fernando,CA,91340.0,5912
2980,-5318873982681127011,San Rafael,CA,94912.0,8043
2981,6098563624419731578,Washington,DC,20011.0,4214
2982,97032797689821735,Orchard Park,NY,14127.0,5411
2983,-5162038175624867091,Middletown,IL,62666.0,5541
2984,-3220758452254689706,Brooklyn,NY,11229.0,5311
2985,-8158208605863962943,Oldsmar,FL,34677.0,5921
2986,1799189980464955940,Vero Beach,FL,32960.0,5499
2987,-8387610137061341563,Rock Island,TN,38581.0,5310
2988,8320950197124043150,Richmond,CA,94804.0,5651
2989,3361362405116821392,Odessa,FL,33556.0,5813
2990,-5581123930363301609,Palm Bay,FL,32907.0,5311
2991,-1368157445706054090,Pierceton,IN,46562.0,7538
2992,-4051610135453927412,Orange,NJ,7050.0,5541
2993,-6848676501072628929,San Diego,CA,92127.0,5211
2994,-7893972512267186133,Hoonah,AK,99829.0,3260
2995,1799189980464955940,Coal City,IN,47427.0,5499
2996,-6738340320657348028,New Hope,AL,35760.0,7538
2997,-4282466774399734331,Zion,IL,60099.0,4829
2998,1913477460590765860,Kahului,HI,96732.0,5300
2999,-794809796539996541,Plattsburg,MO,64477.0,5814
3000,4081535247279879452,Warren,OH,44485.0,5541
3001,-5475680618560174533,Clearfield,UT,84015.0,5942
3002,-2916542501422915698,Tacoma,WA,98408.0,5719
3003,5242227626859069774,Somerville,AL,35670.0,5921
3004,2580989975723536183,Murrieta,CA,92563.0,7210
3005,-5467922351692495955,Oklahoma City,OK,73114.0,5912
3006,6135208568923449408,Van Alstyne,TX,75495.0,9402
3007,-3105274110453236604,Granger,IA,50109.0,5300
3008,-1288082279022882052,Short Hills,NJ,7078.0,5499
3009,9057735476014445185,Suwanee,GA,30024.0,5311
3010,2248789842979480603,Shepherdsville,KY,40165.0,5912
3011,7069584154815291371,Webster,TX,77598.0,5812
3012,-303858256154265716,Camp Hill,PA,17011.0,5251
3013,-6761066196029841443,Brown City,MI,48416.0,5310
3014,-4530600671233798827,Fredericktown,MO,63645.0,5812
3015,8829920464184665592,Gastonia,NC,28056.0,7538
3016,-3915856255570489297,Challis,ID,83226.0,7011
3017,-2765608057524989765,Farmington,MN,55024.0,4900
3018,3578407580147366738,Prince George,VA,23875.0,7538
3019,-5023497618971072366,Albuquerque,NM,87121.0,5812
3020,-6761066196029841443,Pompano Beach,FL,33071.0,5310
3021,-6064467051690544687,San Francisco,CA,94188.0,4121
3022,-6571010470072147219,Reno,NV,89511.0,5499
3023,8919682822789039434,Hartford,KY,42347.0,5814
3024,838425044734233142,Mineral Wells,TX,76067.0,4814
3025,3397452747792109772,Bessemer City,NC,28016.0,5541
3026,-245178307025547046,Bakersfield,CA,93306.0,5311
3027,-245178307025547046,Goldsboro,NC,27530.0,5311
3028,-6738340320657348028,Panama City,FL,32404.0,7538
3029,-7750024208977994567,Atlanta,GA,30338.0,5813
3030,4722913068560264812,Houma,LA,70360.0,5411
3031,8163027060707728556,Whittaker,MI,48190.0,7542
3032,5800708916081677290,Atlanta,TX,75551.0,5211
3033,8648170963194690171,Carson City,NV,89706.0,5310
3034,-6249892030847354836,Revere,MA,2151.0,5411
3035,6361012221164242953,Auburn,ME,4210.0,7542
3036,-5162038175624867091,Wynnewood,PA,19096.0,5541
3037,-3732590705379198181,Globe,AZ,85501.0,5812
3038,8645914252623457300,Pflugerville,TX,78691.0,8043
3039,3414527459579106770,Palmetto,FL,34221.0,5651
3040,1799189980464955940,Suffolk,VA,23434.0,5499
3041,7723807703904597792,Margate,FL,33093.0,5812
3042,8404195466228548047,Skokie,IL,60077.0,7995
3043,-437578584199676500,Boston,MA,2127.0,5211
3044,2027553650310142703,Waynesboro,VA,22980.0,5541
3045,1799189980464955940,Midland,TX,79701.0,5499
3046,-4282466774399734331,Waynesboro,VA,22980.0,4829
3047,1799189980464955940,Camas,WA,98607.0,5499
3048,-4282466774399734331,Miami,FL,33177.0,4829
3049,1913477460590765860,Theodore,AL,36582.0,5300
3050,-2748256951159446711,Chula Vista,CA,91910.0,5411
3051,-6916425363735718010,Manly,IA,50456.0,7230
3052,97032797689821735,Gillette,WY,82716.0,5411
3053,5452734709308013362,Dallas,TX,75206.0,5411
3054,-4735947437251859323,Oceanside,CA,92058.0,7538
3055,1799189980464955940,Winder,GA,30680.0,5499
3056,-4021847308811469993,Leicester,MA,1524.0,5651
3057,7463788295570942448,Edmonds,WA,98026.0,4900
3058,2185884308425197420,Medford,NY,11763.0,7538
3059,-8143822285549234101,San Jose,CA,95134.0,7538
3060,-5475680618560174533,Allen,TX,75002.0,5942
3061,-8364382803289154083,Washington,DC,20011.0,5912
3062,5298277228699136470,Levittown,NY,11756.0,7542
3063,-3739862438923451178,Dover,OH,44622.0,7832
3064,3452760747765970571,Pearl City,HI,96782.0,3174
3065,2027553650310142703,Indianapolis,IN,46256.0,5541
3066,-3345936507911876459,Lindenhurst,NY,11757.0,7538
3067,97032797689821735,Lake Worth,FL,33460.0,5411
3068,1753647751487419103,Miami,FL,33175.0,5310
3069,2027553650310142703,National City,CA,91950.0,5541
3070,1799189980464955940,Miami,FL,33179.0,5499
3071,922815642325799258,Dover,OH,44622.0,5300
3072,1913477460590765860,Honey Grove,TX,75446.0,5300
3073,6354687927856781503,ONLINE,Unknown,Unknown,4900
3074,2027553650310142703,Freeport,NY,11520.0,5541
3075,3397452747792109772,Niagara Falls,NY,14304.0,5541
3076,1799189980464955940,Seattle,WA,98146.0,5499
3077,6661973303171003879,Hobart,IN,46342.0,5211
3078,-5162038175624867091,Durham,NC,27704.0,5541
3079,2256333770331552548,Buffalo,NY,14211.0,7922
3080,2168176436717831115,Clinton,MI,49236.0,5912
3081,-6571010470072147219,Seattle,WA,98102.0,5499
3082,-4500542936415012428,Medford,OR,97504.0,5814
3083,3155069015839214947,Edinburgh,IN,46124.0,5411
3084,1799189980464955940,Corpus Christi,TX,78418.0,5499
3085,6082620038947356112,Gainesville,FL,32606.0,5912
3086,-8997856093426647374,Clever,MO,65631.0,5812
3087,8944350519428197211,Denmark,SC,29042.0,7538
3088,-4282466774399734331,Madison,OH,44057.0,4829
3089,8716180676148029192,Summerville,GA,30747.0,5411
3090,7847619186796796084,Rockingham,NC,28379.0,5812
3091,6042526206085641250,Whitehouse Station,NJ,8889.0,5912
3092,2027553650310142703,North Palm Springs,CA,92258.0,5541
3093,97032797689821735,Columbus,OH,43204.0,5411
3094,6067130565944027341,Muskegon,MI,49441.0,5912
3095,4751695835751691036,Glen Ellyn,IL,60137.0,5814
3096,2027553650310142703,Los Angeles,CA,90037.0,5541
3097,-4282466774399734331,Clarkston,GA,30021.0,4829
3098,-4282466774399734331,Stratford,CT,6614.0,4829
3099,7479593622964634169,Schiller Park,IL,60176.0,5311
3100,2027553650310142703,Savannah,GA,31419.0,5541
3101,-6738340320657348028,Arcadia,FL,34269.0,7538
3102,1799189980464955940,Joplin,MO,64801.0,5499
3103,1913477460590765860,Washington,DC,20011.0,5300
3104,4751695835751691036,Bronx,NY,10456.0,5814
3105,8878665205966093747,Bradenton,FL,34207.0,5411
3106,-6571010470072147219,Trion,GA,30753.0,5499
3107,8878665205966093747,Sarasota,FL,34230.0,5411
3108,1913477460590765860,Fairfield,OH,45014.0,5300
3109,-5997461737478757982,Pensacola,FL,32504.0,4121
3110,-3265671264153192329,Longview,TX,75604.0,7832
3111,7356513797026707054,Venus,TX,76084.0,7538
3112,-4376996158595535826,Eastlake,OH,44095.0,5813
3113,-5475680618560174533,Lebanon,OR,97355.0,5942
3114,-4710405627518336874,El Paso,TX,79912.0,5812
3115,-4282466774399734331,Atlanta,GA,31139.0,4829
3116,-1288082279022882052,Bourg,LA,70343.0,5499
3117,-3326558181579148961,Sioux Falls,SD,57110.0,6300
3118,5474320255037684877,Corvallis,OR,97330.0,5912
3119,97032797689821735,Sandy Springs,SC,29677.0,5411
3120,112925206871091074,Chattanooga,TN,37416.0,5541
3121,-245178307025547046,Prattville,AL,36067.0,5311
3122,6135208568923449408,Silver City,NM,88061.0,9402
3123,-3071790180557984312,Cape Coral,FL,33909.0,5912
3124,-8743550761471614069,Candor,NY,13743.0,5211
3125,3876518083542127643,Cordova,TN,38018.0,5411
3126,4722913068560264812,Maple Valley,WA,98038.0,5411
3127,3189517333335617109,Lenoir City,TN,37771.0,5311
3128,6666504894937430109,Fruita,CO,81521.0,5499
3129,-7267171684222390086,Raceland,LA,70394.0,5921
3130,-1755458403880889998,Kansas City,MO,64124.0,5411
3131,-4334232547381218591,Sioux Falls,SD,57110.0,5541
3132,-4500542936415012428,Chester,PA,19013.0,5814
3133,-5577988244694575436,Elm Mott,TX,76640.0,7531
3134,2704176534136914116,Badger,IA,50516.0,7230
3135,5226208790050977308,Jamaica,NY,11434.0,5921
3136,-3693650930986299431,Kykotsmovi Village,AZ,86039.0,4814
3137,-6611797135138614855,Houston,TX,77058.0,4121
3138,-3693650930986299431,Vale,NC,28168.0,4814
3139,-6738340320657348028,Indianapolis,IN,46237.0,7538
3140,-5023497618971072366,Atwater,CA,95301.0,5812
3141,2027553650310142703,Cocoa,FL,32926.0,5541
3142,-1288082279022882052,El Paso,TX,79912.0,5499
3143,-4530600671233798827,Louisville,CO,80027.0,5812
3144,-3573329020209088012,Roan Mountain,TN,37687.0,5541
3145,-6571010470072147219,Alpharetta,GA,30022.0,5499
3146,6661973303171003879,Medina,OH,44256.0,5211
3147,-7269691894846892021,Van Voorhis,PA,15366.0,5411
3148,5291452093156415529,Stanford,KY,40484.0,5411
3149,4589370821914243327,Trinidad,CA,95570.0,5310
3150,4722913068560264812,Fresno,CA,93727.0,5411
