transaction_id,card_id,merchant_id,year,month,day,time,amount,use_chip,errors,is_fraud
28325,3706,14108,2017,11,18,11:21,3.9,Chip Transaction,No Error,No
28326,3495,347,2001,2,16,14:48,76.06,Swipe Transaction,No Error,No
28327,981,14109,2014,3,8,11:53,4.31,Swipe Transaction,No Error,No
28328,660,11575,2014,2,22,09:10,3.74,Swipe Transaction,No Error,No
28329,1471,3766,2012,1,20,13:26,78.18,Swipe Transaction,No Error,No
28330,6013,11668,2011,3,1,17:01,51.9,Swipe Transaction,No Error,No
28331,5999,81,2008,6,25,21:08,12.28,Swipe Transaction,No Error,No
28332,1073,13953,2014,1,30,11:57,26.34,Swipe Transaction,No Error,No
28333,2854,14110,2016,8,23,12:32,57.58,Chip Transaction,No Error,No
28334,4724,10907,2002,8,3,11:53,9.48,Swipe Transaction,No Error,No
28335,3961,14111,2015,1,30,21:55,36.54,Swipe Transaction,No Error,No
28336,3325,2064,2002,12,6,06:51,25.34,Swipe Transaction,No Error,No
28337,3351,36,2016,3,24,14:59,194.2,Online Transaction,No Error,Yes
28338,4016,14112,2004,2,15,09:52,124.0,Swipe Transaction,No Error,No
28339,905,36,2013,9,7,07:31,101.93,Online Transaction,No Error,Yes
28340,2706,9651,2011,12,8,07:49,32.82,Swipe Transaction,No Error,No
28341,4291,9,2018,1,24,07:12,23.86,Online Transaction,Technical Glitch,No
28342,5852,14113,2009,11,19,09:13,54.0,Swipe Transaction,No Error,No
28343,1896,15,2018,11,30,07:39,12.52,Online Transaction,No Error,No
28344,3817,14114,2006,9,21,13:09,24.14,Swipe Transaction,No Error,No
28345,905,1910,2013,9,6,08:51,73.13,Online Transaction,No Error,Yes
28346,2696,13000,2015,1,2,11:36,9.2,Swipe Transaction,No Error,No
28347,3637,5317,2018,8,2,22:48,58.04,Chip Transaction,No Error,No
28348,2962,1624,2003,2,3,18:44,31.29,Swipe Transaction,No Error,No
28349,1547,14115,2018,10,26,12:55,-87.0,Chip Transaction,No Error,No
28350,122,14116,2012,3,12,05:58,8.44,Swipe Transaction,No Error,No
28351,2016,116,2013,1,2,15:35,33.8,Online Transaction,No Error,No
28352,5861,242,2012,1,21,13:56,2.38,Swipe Transaction,No Error,No
28353,3045,14117,2010,9,10,12:13,0.72,Swipe Transaction,No Error,No
28354,4726,4602,2014,3,7,07:56,4.23,Swipe Transaction,No Error,No
28355,3481,6412,2009,7,18,09:34,65.0,Swipe Transaction,No Error,No
28356,5018,2306,2007,8,14,15:40,2.21,Swipe Transaction,No Error,No
28357,5689,14118,2019,5,3,12:51,9.85,Chip Transaction,No Error,No
28358,734,14119,2013,11,24,08:08,30.01,Swipe Transaction,No Error,No
28359,3133,14120,2011,4,10,18:07,67.32,Swipe Transaction,No Error,No
28360,6040,904,2001,10,3,15:05,140.0,Swipe Transaction,No Error,No
28361,856,73,2010,5,22,08:31,48.98,Online Transaction,No Error,No
28362,3908,2312,2008,12,2,12:15,66.83,Swipe Transaction,No Error,No
28363,1289,411,2007,6,17,10:28,162.68,Swipe Transaction,No Error,Yes
28364,1794,11389,2010,9,24,12:45,19.93,Swipe Transaction,No Error,No
28365,2813,1910,2002,12,21,04:25,97.01,Online Transaction,No Error,Yes
28366,38,14121,2011,11,12,10:40,1.89,Swipe Transaction,No Error,No
28367,3311,636,2006,6,27,13:42,56.0,Swipe Transaction,No Error,No
28368,328,14122,2003,1,22,09:52,47.77,Swipe Transaction,No Error,No
28369,1893,36,2008,1,27,15:06,1.9,Online Transaction,No Error,Yes
28370,3046,14123,2011,8,7,08:28,17.84,Swipe Transaction,No Error,No
28371,903,4360,2019,8,9,07:10,-96.0,Chip Transaction,No Error,No
28372,836,2337,2019,5,7,12:15,-79.0,Chip Transaction,No Error,No
28373,3141,14124,2014,12,16,06:04,3.45,Swipe Transaction,No Error,No
28374,3610,552,2015,8,19,09:36,193.54,Online Transaction,No Error,No
28375,2506,14125,2004,9,26,13:24,50.32,Swipe Transaction,No Error,No
28376,5394,14126,2013,1,14,10:41,81.28,Swipe Transaction,No Error,No
28377,1328,14127,2012,1,2,22:00,44.31,Swipe Transaction,No Error,No
28378,4689,14128,2016,9,17,20:23,62.56,Chip Transaction,No Error,No
28379,257,15,2014,2,27,13:52,36.14,Online Transaction,No Error,No
28380,4316,9815,2008,6,22,10:05,30.73,Swipe Transaction,No Error,No
28381,5373,10847,2010,1,19,09:44,85.0,Swipe Transaction,No Error,No
28382,5941,36,2015,4,24,09:35,65.69,Online Transaction,No Error,Yes
28383,4498,14129,2013,5,1,14:42,50.31,Swipe Transaction,No Error,No
28384,5945,9517,2013,11,17,18:51,42.9,Swipe Transaction,No Error,No
28385,2327,73,2005,4,18,09:25,19.43,Online Transaction,No Error,No
28386,4426,14130,2018,9,5,18:27,71.18,Chip Transaction,No Error,No
28387,4525,2043,2016,8,16,14:48,1.4,Chip Transaction,No Error,No
28388,423,14131,2020,1,2,09:17,89.0,Swipe Transaction,No Error,No
28389,3462,14132,2015,10,26,00:32,1.38,Chip Transaction,No Error,No
28390,4921,10886,2017,2,24,07:13,26.18,Swipe Transaction,No Error,No
28391,5399,14133,2008,7,26,07:26,14.6,Swipe Transaction,No Error,No
28392,1552,14134,2010,3,19,21:56,44.29,Swipe Transaction,No Error,No
28393,2867,476,2012,1,22,15:05,71.83,Swipe Transaction,No Error,No
28394,850,1219,2014,8,2,10:46,0.38,Swipe Transaction,No Error,No
28395,4966,936,2013,1,14,10:19,3.97,Swipe Transaction,No Error,No
28396,920,7935,2013,7,13,14:28,16.82,Swipe Transaction,No Error,No
28397,4121,176,2019,9,5,09:47,11.59,Chip Transaction,No Error,No
28398,3772,577,2015,5,22,14:54,10.75,Online Transaction,Bad CVV,Yes
28399,4255,9,2005,12,8,11:17,1.65,Online Transaction,No Error,No
28400,6136,594,2016,6,22,01:29,1.57,Swipe Transaction,No Error,No
28401,1533,2119,2017,4,9,11:23,282.0,Chip Transaction,No Error,No
28402,3437,673,2011,5,30,07:14,1.37,Swipe Transaction,No Error,No
28403,5781,14135,2007,12,16,07:15,123.69,Swipe Transaction,No Error,No
28404,6110,9111,2019,5,8,17:51,70.04,Chip Transaction,No Error,No
28405,4808,14136,2011,4,5,18:41,50.05,Swipe Transaction,No Error,No
28406,572,14137,2005,7,13,09:56,4.91,Swipe Transaction,No Error,No
28407,1682,4653,2008,3,7,17:34,208.12,Online Transaction,No Error,Yes
28408,978,14138,2012,4,29,00:36,5.92,Swipe Transaction,No Error,No
28409,1114,3450,2004,7,10,07:52,6.59,Swipe Transaction,No Error,No
28410,3832,2957,2007,9,22,10:23,2.24,Swipe Transaction,No Error,No
28411,4018,1862,2010,3,15,11:20,29.82,Swipe Transaction,No Error,Yes
28412,4140,8336,2011,12,12,11:37,25.27,Swipe Transaction,No Error,No
28413,5315,15,2019,11,30,16:40,40.93,Online Transaction,No Error,No
28414,3420,9,2005,2,26,06:05,18.7,Online Transaction,No Error,No
28415,2363,2518,2007,7,27,14:36,29.28,Swipe Transaction,No Error,No
28416,97,14139,2014,7,28,16:42,382.0,Swipe Transaction,No Error,No
28417,4464,14140,2018,7,22,13:30,8.53,Chip Transaction,No Error,No
28418,2467,534,2012,5,9,12:16,476.0,Online Transaction,No Error,Yes
28419,1877,1866,2001,2,28,21:10,93.0,Swipe Transaction,No Error,No
28420,4275,118,2008,11,2,13:35,13.34,Online Transaction,No Error,No
28421,5839,14141,2017,1,22,10:28,13.9,Chip Transaction,No Error,No
28422,1209,7866,2010,7,17,10:22,88.53,Swipe Transaction,No Error,No
28423,2435,934,2004,5,5,09:14,73.0,Swipe Transaction,No Error,No
28424,4954,14142,2018,7,19,20:57,42.33,Chip Transaction,No Error,No
28425,567,8858,2010,2,23,14:35,16.74,Swipe Transaction,No Error,No
28426,2033,8821,2014,10,20,13:14,7.07,Swipe Transaction,No Error,No
28427,3408,10760,2010,1,13,10:59,23.08,Swipe Transaction,No Error,No
28428,2691,14143,2017,2,14,10:20,2.92,Chip Transaction,No Error,No
28429,4842,14144,2017,9,16,17:27,499.0,Chip Transaction,No Error,No
28430,5487,437,2018,9,20,16:30,1.49,Chip Transaction,No Error,No
28431,5199,3979,2017,1,9,15:22,84.18,Chip Transaction,No Error,No
28432,5239,15,2014,10,15,07:41,37.12,Online Transaction,No Error,No
28433,5682,6938,2011,1,19,11:43,34.37,Swipe Transaction,No Error,No
28434,2352,14145,2011,12,28,21:35,101.18,Swipe Transaction,No Error,No
28435,4555,14146,2015,6,18,08:52,108.08,Chip Transaction,No Error,No
28436,4227,8240,2008,7,10,08:11,24.11,Swipe Transaction,No Error,No
28437,3337,946,2006,6,11,10:08,116.96,Swipe Transaction,No Error,No
28438,5834,36,2016,1,17,12:34,44.29,Online Transaction,No Error,Yes
28439,4507,83,2015,4,29,13:13,20.44,Online Transaction,No Error,No
28440,2780,14147,2015,2,1,10:51,54.05,Chip Transaction,No Error,No
28441,4529,2043,2011,1,6,14:43,1.85,Swipe Transaction,No Error,No
28442,4291,5232,2017,3,25,16:34,19.92,Chip Transaction,No Error,No
28443,5683,14148,2015,1,19,20:59,-98.0,Swipe Transaction,No Error,No
28444,1945,6234,2009,8,9,21:30,91.2,Swipe Transaction,No Error,No
28445,3838,639,2015,7,23,08:27,47.98,Chip Transaction,No Error,No
28446,2926,14149,2018,12,10,13:08,69.34,Chip Transaction,No Error,No
28447,2138,193,2017,12,1,08:17,60.0,Chip Transaction,No Error,No
28448,2693,4996,2016,4,2,10:13,2.59,Chip Transaction,No Error,No
28449,3798,6877,2016,6,23,17:36,62.13,Swipe Transaction,No Error,No
28450,1867,982,2014,1,12,06:53,2.16,Swipe Transaction,No Error,No
28451,693,8338,2012,4,1,10:49,80.0,Swipe Transaction,No Error,No
28452,5511,14150,2014,6,4,10:49,1.54,Swipe Transaction,No Error,No
28453,2675,174,2001,1,21,13:23,73.36,Swipe Transaction,No Error,No
28454,2578,14151,2012,2,23,07:31,2.94,Swipe Transaction,No Error,No
28455,4604,9258,2010,11,10,10:27,5.68,Swipe Transaction,No Error,No
28456,2650,5598,2008,4,12,14:00,160.0,Swipe Transaction,No Error,No
28457,1372,14152,2018,8,7,15:28,7.08,Chip Transaction,No Error,No
28458,1720,14153,2007,11,28,07:08,33.57,Swipe Transaction,No Error,Yes
28459,3766,7032,2014,6,8,15:08,11.95,Swipe Transaction,No Error,No
28460,888,9306,2014,5,29,07:10,23.6,Swipe Transaction,Technical Glitch,No
28461,5687,14154,2019,2,20,07:53,3.14,Swipe Transaction,No Error,No
28462,4200,7471,2018,1,3,13:19,3.49,Chip Transaction,No Error,No
28463,1581,14155,2012,8,11,12:35,22.31,Swipe Transaction,No Error,No
28464,4422,15,2013,1,7,14:08,35.32,Online Transaction,No Error,No
28465,3412,3755,2008,4,3,07:27,3.45,Swipe Transaction,No Error,No
28466,5645,36,2013,12,14,04:21,112.37,Online Transaction,No Error,Yes
28467,5565,2399,2019,8,10,14:59,8.03,Chip Transaction,No Error,Yes
28468,1170,5885,2013,2,17,14:16,-90.0,Swipe Transaction,No Error,No
28469,3580,5824,2016,12,14,15:53,35.61,Chip Transaction,No Error,No
28470,2601,14156,2008,5,9,15:31,47.24,Swipe Transaction,No Error,No
28471,5395,14157,2014,7,16,12:39,105.09,Swipe Transaction,No Error,No
28472,484,14158,2014,3,30,11:47,24.26,Swipe Transaction,No Error,No
28473,882,14159,2004,1,20,14:13,186.71,Swipe Transaction,No Error,No
28474,3987,1530,2019,9,5,17:17,504.09,Swipe Transaction,No Error,Yes
28475,3979,509,2016,8,8,14:15,100.0,Chip Transaction,No Error,No
28476,2409,3609,2019,5,3,07:44,-100.0,Chip Transaction,No Error,No
28477,483,2546,2005,4,23,13:52,5.22,Swipe Transaction,No Error,No
28478,1760,14160,2016,5,7,14:33,111.73,Chip Transaction,No Error,No
28479,4834,819,2006,5,11,08:23,231.54,Swipe Transaction,No Error,Yes
28480,378,1835,2012,5,30,12:51,0.13,Swipe Transaction,No Error,No
28481,420,13993,2008,12,25,12:11,100.0,Swipe Transaction,No Error,No
28482,1445,18,2013,8,23,08:17,28.02,Online Transaction,No Error,Yes
28483,4787,2175,2009,1,6,10:54,186.42,Online Transaction,No Error,Yes
28484,3080,2495,2004,5,4,16:08,21.86,Swipe Transaction,No Error,No
28485,4429,3805,2014,5,23,08:09,77.0,Swipe Transaction,No Error,No
28486,3679,8414,2012,11,8,10:56,19.46,Swipe Transaction,No Error,No
28487,4386,3306,2010,3,15,20:43,19.41,Swipe Transaction,No Error,No
28488,6017,4835,2015,3,16,09:27,85.79,Swipe Transaction,No Error,No
28489,675,14161,2009,9,18,07:00,1.23,Swipe Transaction,No Error,No
28490,4410,118,2010,10,5,06:54,23.57,Online Transaction,No Error,Yes
28491,2449,14162,2012,8,21,08:28,-81.0,Swipe Transaction,No Error,No
28492,5602,14163,2008,2,20,11:59,9.78,Swipe Transaction,No Error,No
28493,1803,14164,2016,7,23,09:35,2.16,Swipe Transaction,No Error,No
28494,3767,7159,2011,6,1,10:00,0.0,Swipe Transaction,No Error,No
28495,4132,12984,2016,1,22,22:04,36.12,Chip Transaction,No Error,No
28496,4813,14165,2008,8,2,11:20,201.19,Swipe Transaction,No Error,No
28497,218,1952,2015,4,28,22:45,76.21,Chip Transaction,No Error,No
28498,4892,12477,2016,11,17,10:39,6.61,Swipe Transaction,No Error,No
28499,3524,14166,2018,5,22,10:35,159.37,Chip Transaction,No Error,No
28500,6074,3758,2019,5,11,12:54,11.95,Chip Transaction,No Error,No
28501,4809,957,2016,1,11,09:22,57.33,Online Transaction,No Error,Yes
28502,3272,3085,2013,11,20,15:15,17.17,Swipe Transaction,No Error,No
28503,2712,354,2003,3,16,04:37,4.4,Online Transaction,No Error,Yes
28504,582,14167,2007,9,21,21:54,18.57,Swipe Transaction,No Error,No
28505,1428,3137,2014,4,21,09:14,21.45,Swipe Transaction,No Error,No
28506,1670,14168,2008,11,18,09:29,67.21,Swipe Transaction,No Error,No
28507,1098,1990,2011,8,26,16:09,81.28,Swipe Transaction,No Error,No
28508,954,1164,2007,9,19,08:34,33.48,Online Transaction,Bad CVV,Yes
28509,5885,2627,2010,3,16,16:27,16.51,Online Transaction,No Error,Yes
28510,3250,10284,2000,9,5,12:20,6.7,Swipe Transaction,No Error,No
28511,2425,1215,2019,12,8,07:48,54.39,Swipe Transaction,No Error,No
28512,420,5768,2018,9,9,17:33,78.11,Chip Transaction,Insufficient Balance,No
28513,1001,14169,2009,2,28,11:59,39.54,Swipe Transaction,No Error,No
28514,5275,11381,2007,6,27,12:14,5.19,Swipe Transaction,No Error,No
28515,5500,533,2016,1,5,16:01,1.08,Swipe Transaction,No Error,No
28516,4234,14170,2016,7,13,14:46,6.79,Chip Transaction,No Error,No
28517,2680,14171,2005,8,25,13:39,40.44,Swipe Transaction,No Error,No
28518,5944,4246,2008,10,13,16:36,38.81,Swipe Transaction,No Error,No
28519,1379,354,2016,11,1,16:48,87.28,Online Transaction,No Error,Yes
28520,568,73,2005,5,27,10:18,40.58,Online Transaction,No Error,No
28521,5467,5320,2012,6,27,12:21,40.57,Swipe Transaction,No Error,No
28522,2993,5108,2004,11,6,14:51,64.94,Swipe Transaction,No Error,No
28523,2345,14172,2019,5,23,12:42,19.27,Chip Transaction,No Error,No
28524,3138,13158,2013,10,30,13:33,20.79,Swipe Transaction,No Error,No
28525,3851,18,2016,5,31,10:40,13.42,Online Transaction,No Error,No
28526,5465,7977,2003,4,25,07:22,13.9,Swipe Transaction,No Error,No
28527,5502,14173,2017,8,14,14:47,62.11,Chip Transaction,No Error,No
28528,1864,6821,2015,6,21,06:18,0.88,Chip Transaction,No Error,No
28529,3017,36,2015,4,22,13:34,1.6,Online Transaction,No Error,Yes
28530,1113,15,2005,9,2,16:39,21.09,Online Transaction,No Error,No
28531,563,14174,2015,8,10,15:05,202.59,Chip Transaction,No Error,Yes
28532,2006,14175,2012,11,26,06:24,2.4,Swipe Transaction,No Error,No
28533,2919,14176,2004,10,1,09:52,1.28,Swipe Transaction,No Error,No
28534,3089,14177,2003,5,14,01:22,266.0,Swipe Transaction,No Error,No
28535,5023,14178,2007,8,16,20:20,41.32,Swipe Transaction,No Error,No
28536,4450,14179,2003,8,2,14:50,120.0,Swipe Transaction,No Error,No
28537,1671,42,2015,10,7,17:25,19.35,Online Transaction,No Error,No
28538,5580,3270,2012,2,11,18:09,13.22,Swipe Transaction,No Error,No
28539,2821,9153,2006,1,6,12:40,133.34,Swipe Transaction,No Error,No
28540,2557,3979,2014,7,6,09:43,86.29,Swipe Transaction,No Error,No
28541,1960,3036,2019,1,14,18:24,9.09,Chip Transaction,No Error,No
28542,3796,14180,2012,1,30,16:41,194.82,Swipe Transaction,No Error,No
28543,3167,14181,2008,12,27,11:52,9.85,Swipe Transaction,No Error,No
28544,4475,14182,2004,7,26,21:29,24.76,Swipe Transaction,No Error,No
28545,5060,14183,2019,6,22,17:37,138.21,Chip Transaction,No Error,No
28546,788,14184,2005,11,9,13:13,8.32,Swipe Transaction,No Error,No
28547,2843,1910,2016,9,11,12:51,95.07,Online Transaction,No Error,Yes
28548,3119,5363,2006,5,26,07:11,5.73,Swipe Transaction,No Error,No
28549,2675,174,2001,5,15,14:22,51.2,Swipe Transaction,No Error,No
28550,4468,3286,2014,7,23,17:47,28.6,Swipe Transaction,No Error,No
28551,4993,14185,2011,11,13,04:48,32.31,Swipe Transaction,No Error,No
28552,1571,42,2010,6,26,22:21,17.78,Online Transaction,No Error,No
28553,2672,11372,2006,11,8,17:05,-95.0,Swipe Transaction,No Error,No
28554,5975,5125,2011,6,20,19:57,65.0,Swipe Transaction,No Error,No
28555,2055,14186,2006,9,12,16:43,55.18,Swipe Transaction,No Error,No
28556,373,7874,2013,7,25,09:37,120.0,Swipe Transaction,No Error,No
28557,981,14187,2008,4,28,10:23,80.0,Swipe Transaction,No Error,No
28558,21,4382,2002,3,18,22:32,23.2,Swipe Transaction,No Error,No
28559,3495,1177,2010,2,26,04:44,9.91,Swipe Transaction,No Error,No
28560,769,10084,2010,1,9,10:21,8.22,Swipe Transaction,No Error,No
28561,4353,4961,2017,7,5,09:23,5.23,Chip Transaction,No Error,No
28562,1113,14188,2011,5,2,08:34,83.88,Swipe Transaction,No Error,No
28563,4707,10567,2014,3,17,12:01,12.22,Swipe Transaction,No Error,No
28564,15,21,2013,10,11,06:10,55.03,Online Transaction,No Error,Yes
28565,4381,776,2013,8,16,14:55,169.97,Online Transaction,No Error,Yes
28566,5106,12443,2011,10,7,14:51,31.74,Swipe Transaction,No Error,No
28567,314,7622,2016,3,3,16:30,46.85,Chip Transaction,No Error,No
28568,2435,1286,2003,11,15,09:25,91.0,Swipe Transaction,No Error,No
28569,3579,16,1999,6,20,12:59,12.13,Swipe Transaction,No Error,No
28570,1604,6200,2012,10,24,19:49,36.99,Swipe Transaction,No Error,No
28571,4797,14189,2017,9,4,22:29,70.13,Chip Transaction,No Error,No
28572,2848,776,2008,6,26,08:34,57.17,Online Transaction,No Error,Yes
28573,684,12145,2018,12,16,12:05,16.46,Chip Transaction,No Error,No
28574,4848,24,2016,10,13,17:52,177.01,Online Transaction,No Error,Yes
28575,1016,5667,2007,9,1,15:09,11.78,Swipe Transaction,No Error,No
28576,3412,14190,2005,2,4,06:31,35.94,Swipe Transaction,No Error,No
28577,5495,1792,2013,8,19,07:51,28.91,Swipe Transaction,No Error,No
28578,1307,14191,2015,5,18,06:15,2.41,Swipe Transaction,No Error,No
28579,3829,1513,2010,4,15,08:40,130.77,Online Transaction,Insufficient Balance,Yes
28580,1638,4617,2014,3,10,16:58,86.0,Swipe Transaction,No Error,No
28581,3637,5317,2006,6,9,22:55,55.93,Swipe Transaction,No Error,No
28582,2429,966,2013,9,23,14:19,26.43,Online Transaction,No Error,Yes
28583,1401,14192,2001,11,16,13:29,49.28,Swipe Transaction,No Error,No
28584,6017,4495,2001,10,2,08:48,3.57,Swipe Transaction,No Error,No
28585,1099,14193,2019,3,29,09:22,3.98,Chip Transaction,No Error,No
28586,1193,393,2003,9,20,15:49,38.35,Swipe Transaction,No Error,No
28587,3577,14194,2016,1,14,16:48,99.92,Chip Transaction,No Error,Yes
28588,957,1981,2015,5,3,15:07,202.42,Online Transaction,No Error,Yes
28589,39,14195,2007,6,8,15:58,18.13,Swipe Transaction,No Error,No
28590,3653,12018,2018,4,16,15:49,18.49,Chip Transaction,No Error,No
28591,3989,3264,2017,6,17,10:57,65.0,Chip Transaction,No Error,No
28592,2577,3108,2010,11,17,11:08,78.43,Swipe Transaction,Insufficient Balance,No
28593,2036,14196,2014,9,14,11:57,94.99,Swipe Transaction,No Error,No
28594,5777,14197,2016,7,9,10:24,13.12,Chip Transaction,No Error,No
28595,380,14198,2017,3,6,15:44,14.05,Chip Transaction,No Error,No
28596,2705,14199,2009,9,2,10:48,18.96,Swipe Transaction,No Error,No
28597,888,378,2011,3,7,22:17,19.17,Swipe Transaction,No Error,No
28598,2942,976,2015,7,5,11:04,547.71,Online Transaction,No Error,Yes
28599,1551,7252,2008,10,14,10:20,21.7,Swipe Transaction,No Error,No
28600,5905,14200,2009,1,20,07:03,44.05,Swipe Transaction,No Error,Yes
28601,1428,14201,2006,5,9,19:08,13.2,Swipe Transaction,No Error,No
28602,4146,14202,2014,3,27,20:14,40.0,Swipe Transaction,No Error,No
28603,1395,42,2014,1,11,09:06,96.81,Online Transaction,No Error,Yes
28604,5493,1846,2016,11,24,11:42,10.0,Online Transaction,No Error,Yes
28605,5107,14203,2016,5,29,06:04,3.56,Chip Transaction,No Error,No
28606,5200,304,2000,2,3,12:41,-74.0,Swipe Transaction,No Error,No
28607,4190,14204,2018,11,26,12:02,224.25,Chip Transaction,No Error,No
28608,2975,14205,2005,9,4,21:55,41.37,Swipe Transaction,No Error,No
28609,4241,187,2010,7,14,08:48,51.66,Online Transaction,No Error,No
28610,3630,1005,2015,11,1,10:27,-334.0,Chip Transaction,No Error,No
28611,1117,3142,2008,6,9,13:34,33.97,Swipe Transaction,No Error,No
28612,4185,3048,2015,4,14,10:40,60.0,Chip Transaction,No Error,No
28613,4894,2026,2004,10,1,17:27,3.2,Swipe Transaction,No Error,Yes
28614,5342,14206,2012,11,23,12:26,67.2,Swipe Transaction,No Error,No
28615,1305,14207,2012,3,9,18:30,71.68,Swipe Transaction,No Error,Yes
28616,5502,10620,2013,4,21,15:49,80.0,Swipe Transaction,No Error,No
28617,5959,357,2001,1,13,13:20,74.07,Swipe Transaction,No Error,No
28618,4439,14208,2018,2,21,10:51,3.08,Swipe Transaction,No Error,No
28619,3629,8122,2008,8,23,14:25,38.43,Swipe Transaction,No Error,No
28620,4782,898,2018,12,11,21:56,25.28,Chip Transaction,No Error,No
28621,945,2500,2018,10,3,19:46,57.36,Chip Transaction,No Error,Yes
28622,872,14209,2011,1,11,09:57,91.0,Swipe Transaction,No Error,No
28623,2643,14210,2012,8,1,08:48,20.48,Swipe Transaction,No Error,No
28624,5285,4345,2020,2,20,14:06,100.0,Chip Transaction,No Error,No
